ID,Workclass,Education,Marital-status,Occupation,Relationship,Race,Sex,Native-country,Age,fnlwgt,Education-num,Capital-gain,Capital-loss,Hours-per-week,label
CLI2267,Private,HS-grad,Never-married,Handlers-cleaners,Not-in-family,White,Male,Columbia,67,105216,10,0,0,16,<=50K
CLI2268,Private,Some-college,Separated,Adm-clerical,Unmarried,White,Female,United-States,25,114838,15,0,0,8,<=50K
CLI2269,Private,Prof-school,Never-married,Prof-specialty,Own-child,White,Male,United-States,55,276229,10,0,0,40,<=50K
CLI2270,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,25,335005,10,3137,0,40,<=50K
CLI2271,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Female,United-States,68,232151,10,2346,0,40,<=50K
CLI2272,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,40,101272,9,0,0,32,<=50K
CLI2273,Private,HS-grad,Never-married,Sales,Own-child,White,Female,United-States,23,230315,10,0,0,40,<=50K
CLI2274,Private,Some-college,Divorced,Exec-managerial,Unmarried,White,Female,United-States,24,195808,10,0,0,40,<=50K
CLI2275,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,33,183612,9,0,0,20,<=50K
CLI2276,Private,Some-college,Never-married,Sales,Own-child,Black,Female,United-States,25,122745,9,0,1602,40,<=50K
CLI2277,Private,5th-6th,Never-married,Handlers-cleaners,Not-in-family,White,Male,Mexico,46,155933,13,0,1602,8,<=50K
CLI2278,Private,10th,Never-married,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,Vietnam,65,80174,9,1848,0,50,<=50K
CLI2279,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,27,115945,14,0,0,45,>50K
CLI2280,Private,HS-grad,Never-married,Adm-clerical,Unmarried,White,Female,United-States,51,53838,13,0,0,40,<=50K
CLI2281,Self-emp-not-inc,Bachelors,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,China,34,176244,4,0,0,40,<=50K
CLI2282,Private,HS-grad,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,28,50814,9,0,0,40,<=50K
CLI2283,Private,Some-college,Never-married,Craft-repair,Own-child,White,Male,United-States,46,102318,10,0,1887,40,>50K
CLI2284,?,Assoc-voc,Married-civ-spouse,?,Husband,White,Male,United-States,39,211154,9,0,0,55,<=50K
CLI2285,Local-gov,Bachelors,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,43,156771,6,0,0,40,<=50K
CLI2286,Private,Some-college,Never-married,Protective-serv,Unmarried,Black,Female,United-States,55,177484,7,0,1672,40,<=50K
CLI2287,Self-emp-not-inc,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,Italy,31,45781,14,14084,0,50,>50K
CLI2288,Private,HS-grad,Never-married,Other-service,Not-in-family,White,Male,Guatemala,20,303565,10,0,0,40,<=50K
CLI2289,Self-emp-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,25,168943,13,0,0,30,>50K
CLI2290,Private,HS-grad,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,53,79324,9,0,0,40,>50K
CLI2291,Local-gov,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,18,174202,9,0,0,60,<=50K
CLI2292,Private,Masters,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,54,292673,2,0,0,35,<=50K
CLI2293,Self-emp-not-inc,9th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,32,113364,13,0,0,40,>50K
CLI2294,?,HS-grad,Never-married,?,Unmarried,Black,Female,United-States,42,170649,10,0,0,60,<=50K
CLI2295,Private,Some-college,Widowed,Prof-specialty,Not-in-family,White,Female,United-States,37,50837,4,0,0,50,<=50K
CLI2296,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Female,Italy,58,223400,13,0,0,20,>50K
CLI2297,Private,Some-college,Divorced,Tech-support,Not-in-family,White,Female,United-States,23,149204,13,0,0,40,<=50K
CLI2298,Private,Some-college,Married-civ-spouse,Protective-serv,Husband,White,Male,United-States,25,104439,10,0,0,50,<=50K
CLI2299,Federal-gov,Some-college,Divorced,Adm-clerical,Other-relative,Black,Female,United-States,19,143857,10,0,0,35,<=50K
CLI2300,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,18,42857,10,0,0,35,<=50K
CLI2301,Private,Some-college,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,Dominican-Republic,45,271828,13,0,0,20,<=50K
CLI2302,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,42,183384,10,0,0,40,<=50K
CLI2303,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,41,59938,9,0,0,43,<=50K
CLI2304,?,HS-grad,Never-married,?,Own-child,White,Male,United-States,30,179446,9,0,0,40,<=50K
CLI2305,Private,Bachelors,Never-married,Machine-op-inspct,Not-in-family,White,Female,United-States,57,222247,8,0,0,40,>50K
CLI2306,Private,HS-grad,Divorced,Exec-managerial,Other-relative,White,Female,United-States,36,118909,12,0,0,40,<=50K
CLI2307,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,21,147655,9,0,0,35,<=50K
CLI2308,Private,Bachelors,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,35,187053,9,0,0,60,>50K
CLI2309,Private,7th-8th,Married-civ-spouse,Other-service,Wife,White,Female,United-States,39,30529,13,0,1887,40,>50K
CLI2310,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,30,27207,7,0,0,45,<=50K
CLI2311,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,20,146706,10,0,0,30,<=50K
CLI2312,Private,Some-college,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,19,194095,10,0,0,40,<=50K
CLI2313,Private,HS-grad,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,45,186256,9,0,0,40,<=50K
CLI2314,Private,10th,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,22,199426,10,0,0,17,<=50K
CLI2315,Private,11th,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,22,214399,10,0,0,30,<=50K
CLI2316,Private,Masters,Never-married,Prof-specialty,Not-in-family,White,Female,United-States,62,113440,13,0,0,35,<=50K
CLI2317,Private,Some-college,Never-married,Handlers-cleaners,Own-child,Black,Male,Germany,37,39089,10,3103,0,50,>50K
CLI2318,Private,Bachelors,Married-civ-spouse,Exec-managerial,Wife,White,Female,United-States,65,105252,9,0,0,40,>50K
CLI2319,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,30,103649,10,0,0,40,<=50K
CLI2320,Self-emp-inc,HS-grad,Never-married,Transport-moving,Own-child,White,Male,United-States,30,115426,13,0,0,40,>50K
CLI2321,Private,1st-4th,Married-civ-spouse,Other-service,Husband,White,Male,Mexico,50,208630,14,0,0,50,>50K
CLI2322,Private,Bachelors,Never-married,Transport-moving,Not-in-family,White,Male,United-States,45,327886,15,0,0,40,>50K
CLI2323,Private,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,31,163003,12,0,0,40,<=50K
CLI2324,Self-emp-not-inc,Some-college,Married-civ-spouse,Farming-fishing,Husband,White,Male,United-States,38,103474,13,0,0,45,<=50K
CLI2325,Private,7th-8th,Divorced,Exec-managerial,Not-in-family,White,Male,United-States,33,194901,9,0,0,45,<=50K
CLI2326,State-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,29,196420,9,0,0,45,<=50K
CLI2327,Private,Bachelors,Never-married,Exec-managerial,Own-child,White,Male,United-States,54,71344,14,0,0,50,>50K
CLI2328,Private,Some-college,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,28,45613,10,0,0,40,<=50K
CLI2329,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,63,86108,9,0,0,6,<=50K
CLI2330,Self-emp-not-inc,Some-college,Never-married,Craft-repair,Not-in-family,White,Female,United-States,55,177163,14,914,0,50,<=50K
CLI2331,Self-emp-not-inc,Bachelors,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,26,166295,13,0,2339,55,<=50K
CLI2332,Private,Some-college,Divorced,Adm-clerical,Not-in-family,Black,Female,United-States,55,144071,7,0,0,45,<=50K
CLI2333,Private,HS-grad,Divorced,Adm-clerical,Unmarried,White,Female,United-States,28,169631,12,0,0,3,<=50K
CLI2334,Private,HS-grad,Separated,Adm-clerical,Unmarried,White,Female,United-States,60,78913,10,0,0,50,<=50K
CLI2335,Private,12th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,44,170924,10,7298,0,40,>50K
CLI2336,Private,Assoc-acdm,Never-married,Adm-clerical,Unmarried,Black,Female,Jamaica,51,276456,12,3103,0,30,>50K
CLI2337,Private,HS-grad,Never-married,Other-service,Own-child,White,Female,United-States,46,212120,11,0,0,40,>50K
CLI2338,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Female,United-States,40,176286,9,0,0,40,<=50K
CLI2339,Private,Bachelors,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,21,164920,10,0,0,40,<=50K
CLI2340,Private,11th,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,51,114927,11,7298,0,40,>50K
CLI2341,Private,Some-college,Married-civ-spouse,Sales,Other-relative,White,Female,United-States,49,200198,9,0,0,40,<=50K
CLI2342,?,Some-college,Never-married,?,Own-child,White,Male,United-States,27,137629,9,0,0,80,>50K
CLI2343,Private,HS-grad,Divorced,Craft-repair,Not-in-family,White,Male,United-States,45,347834,9,0,0,40,<=50K
CLI2344,Private,Some-college,Never-married,Sales,Not-in-family,White,Female,United-States,31,27494,10,0,0,50,<=50K
CLI2345,Private,Some-college,Never-married,Sales,Own-child,White,Female,United-States,34,37676,13,0,0,50,>50K
CLI2346,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,19,175499,7,0,0,30,<=50K
CLI2347,Self-emp-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,50,104501,9,0,0,40,>50K
CLI2348,Private,HS-grad,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,39,257942,13,0,0,60,>50K
CLI2349,Private,Some-college,Never-married,Other-service,Own-child,Black,Female,United-States,42,89942,10,0,0,40,<=50K
CLI2350,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,24,200593,9,0,0,50,<=50K
CLI2351,Private,Masters,Divorced,Sales,Not-in-family,White,Female,United-States,39,140752,9,0,0,50,>50K
CLI2352,Private,Prof-school,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,53,197184,14,0,0,70,>50K
CLI2353,Private,Assoc-acdm,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,Philippines,23,72887,9,0,0,1,<=50K
CLI2354,Private,Bachelors,Never-married,Tech-support,Not-in-family,White,Female,United-States,27,291547,13,0,0,6,<=50K
CLI2355,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,54,263925,2,0,0,50,<=50K
CLI2356,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,42,173590,10,0,1628,40,<=50K
CLI2357,Private,HS-grad,Never-married,Exec-managerial,Not-in-family,White,Female,United-States,58,349910,15,0,1977,50,>50K
CLI2358,Self-emp-not-inc,Masters,Divorced,Prof-specialty,Not-in-family,White,Male,United-States,51,337195,10,0,1902,50,>50K
CLI2359,Private,Some-college,Never-married,Priv-house-serv,Not-in-family,White,Female,United-States,60,145493,10,0,0,40,<=50K
CLI2360,Private,HS-grad,Widowed,Farming-fishing,Not-in-family,White,Male,United-States,19,183258,10,0,0,40,<=50K
CLI2361,Local-gov,Masters,Widowed,Prof-specialty,Unmarried,White,Female,United-States,29,110442,9,0,0,45,<=50K
CLI2362,Local-gov,Bachelors,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,29,410351,13,0,0,40,<=50K
CLI2363,Private,11th,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,60,89884,9,0,0,50,<=50K
CLI2364,?,Assoc-acdm,Married-AF-spouse,?,Wife,White,Female,United-States,43,35824,14,0,0,40,>50K
CLI2365,Self-emp-not-inc,Some-college,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,72,172407,15,99999,0,50,>50K
CLI2366,Private,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,31,175548,9,0,0,35,<=50K
CLI2367,Self-emp-not-inc,Assoc-acdm,Married-civ-spouse,Sales,Husband,White,Male,United-States,38,161463,15,0,0,40,>50K
CLI2368,Federal-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,52,138497,13,0,0,45,>50K
CLI2369,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,55,449576,3,0,0,48,<=50K
CLI2370,Private,Some-college,Never-married,Other-service,Own-child,White,Female,United-States,60,259803,13,0,0,45,>50K
CLI2371,Private,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,United-States,28,124685,10,0,0,55,<=50K
CLI2372,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,United-States,21,197200,10,0,0,40,<=50K
CLI2373,Local-gov,HS-grad,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,34,183778,9,0,0,40,<=50K
CLI2374,Private,HS-grad,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,42,339671,13,8614,0,45,>50K
CLI2375,Private,Some-college,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,Taiwan,61,203126,13,0,0,12,<=50K
CLI2376,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,51,139347,9,7688,0,40,>50K
CLI2377,?,11th,Never-married,?,Own-child,White,Female,United-States,46,39363,10,0,0,10,<=50K
CLI2378,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,22,107882,9,0,0,20,<=50K
CLI2379,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Male,United-States,25,503012,3,0,0,40,<=50K
CLI2380,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,23,209955,9,0,0,40,<=50K
CLI2381,Self-emp-not-inc,Some-college,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,29,87745,10,0,0,60,<=50K
CLI2382,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,30,399088,10,0,0,45,<=50K
CLI2383,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,17,170455,7,0,0,8,<=50K
CLI2384,State-gov,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,57,125000,15,0,0,35,>50K
CLI2385,Private,HS-grad,Never-married,Craft-repair,Own-child,Asian-Pac-Islander,Male,Vietnam,36,280169,14,0,0,50,>50K
CLI2386,?,Bachelors,Married-civ-spouse,?,Not-in-family,Other,Female,Mexico,31,114639,11,0,0,50,<=50K
CLI2387,Private,1st-4th,Married-civ-spouse,Transport-moving,Husband,White,Male,United-States,20,107658,10,0,0,10,<=50K
CLI2388,Private,Some-college,Married-civ-spouse,Adm-clerical,Husband,White,Male,United-States,22,192017,9,0,0,40,<=50K
CLI2389,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,42,280410,9,0,0,40,<=50K
CLI2390,Private,Some-college,Married-civ-spouse,Sales,Husband,White,Male,United-States,19,318822,9,0,0,40,<=50K
CLI2391,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,33,153151,9,4416,0,40,<=50K
CLI2392,Private,Some-college,Never-married,Adm-clerical,Own-child,White,Male,United-States,33,102884,13,0,0,20,<=50K
CLI2393,Private,HS-grad,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,United-States,21,140764,9,0,0,45,<=50K
CLI2394,?,Bachelors,Never-married,?,Not-in-family,White,Male,United-States,29,58115,13,0,0,41,<=50K
CLI2395,Self-emp-not-inc,HS-grad,Married-civ-spouse,Sales,Husband,White,Male,United-States,27,151402,9,0,1573,70,<=50K
CLI2396,Local-gov,Masters,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,24,34446,10,0,0,37,<=50K
CLI2397,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,26,43408,13,0,0,40,<=50K
CLI2398,Private,HS-grad,Never-married,Other-service,Not-in-family,Other,Female,United-States,52,189216,9,0,0,65,<=50K
CLI2399,Local-gov,Prof-school,Married-civ-spouse,Prof-specialty,Husband,Black,Male,United-States,32,194901,9,0,0,40,<=50K
CLI2400,Private,Bachelors,Married-civ-spouse,Sales,Husband,White,Male,United-States,76,329355,9,0,0,13,<=50K
CLI2401,?,5th-6th,Married-civ-spouse,?,Husband,White,Male,Mexico,39,188391,9,7298,0,50,>50K
CLI2402,Local-gov,Bachelors,Married-civ-spouse,Prof-specialty,Wife,White,Female,United-States,65,143118,9,0,2206,10,<=50K
CLI2403,Private,Some-college,Married-civ-spouse,Exec-managerial,Husband,Amer-Indian-Eskimo,Male,United-States,34,205256,9,2885,0,80,<=50K
CLI2404,Private,Some-college,Never-married,Machine-op-inspct,Own-child,White,Male,United-States,78,59583,4,0,0,25,<=50K
CLI2405,Private,HS-grad,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,63,208862,9,0,0,40,<=50K
CLI2406,Private,HS-grad,Divorced,Transport-moving,Not-in-family,White,Male,United-States,30,147430,9,0,0,40,<=50K
CLI2407,Local-gov,Bachelors,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,United-States,27,306747,13,0,0,40,<=50K
CLI2408,Private,Bachelors,Divorced,Priv-house-serv,Not-in-family,White,Female,?,19,199484,10,0,0,25,<=50K
CLI2409,Private,HS-grad,Married-civ-spouse,Adm-clerical,Wife,White,Female,United-States,43,180138,9,0,0,45,<=50K
CLI2410,Private,Some-college,Divorced,Other-service,Unmarried,White,Female,?,30,207668,10,0,0,30,<=50K
CLI2411,Private,HS-grad,Never-married,Prof-specialty,Own-child,White,Female,United-States,47,117628,9,0,0,40,>50K
CLI2412,Private,5th-6th,Never-married,Craft-repair,Not-in-family,White,Male,Mexico,28,270973,12,0,0,40,<=50K
CLI2413,Private,HS-grad,Never-married,Craft-repair,Not-in-family,White,Male,United-States,33,857532,8,0,0,40,<=50K
CLI2414,Self-emp-inc,Some-college,Never-married,Exec-managerial,Not-in-family,White,Male,United-States,28,299422,4,0,0,40,<=50K
CLI2415,Private,Some-college,Divorced,Adm-clerical,Not-in-family,White,Female,United-States,56,60166,2,0,0,65,<=50K
CLI2416,Private,11th,Never-married,Sales,Own-child,White,Female,United-States,57,190748,10,0,0,35,<=50K
CLI2417,Self-emp-inc,Prof-school,Married-civ-spouse,Prof-specialty,Husband,White,Male,United-States,23,38251,9,0,0,40,<=50K
CLI2418,Private,Masters,Married-civ-spouse,Exec-managerial,Husband,White,Male,United-States,20,151105,12,0,0,25,<=50K
CLI2419,Self-emp-not-inc,Assoc-voc,Married-civ-spouse,Craft-repair,Husband,White,Male,United-States,38,177305,13,0,0,38,<=50K
CLI2420,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,31,152156,9,0,0,45,<=50K
CLI2421,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,United-States,37,31023,9,0,0,51,<=50K
CLI2422,Private,Some-college,Never-married,Tech-support,Not-in-family,White,Female,Canada,33,157747,5,0,0,70,<=50K
CLI2423,Private,HS-grad,Never-married,Prof-specialty,Not-in-family,White,Male,United-States,36,112497,5,0,0,50,>50K
CLI2424,Private,HS-grad,Never-married,Adm-clerical,Own-child,White,Male,United-States,23,169104,12,0,0,16,<=50K
CLI2425,Private,HS-grad,Married-civ-spouse,Other-service,Husband,Black,Male,Haiti,34,271933,14,0,0,50,<=50K
CLI2426,Private,HS-grad,Never-married,Adm-clerical,Not-in-family,White,Female,United-States,33,83671,9,0,0,40,<=50K
CLI2427,Private,HS-grad,Never-married,Handlers-cleaners,Own-child,White,Male,United-States,17,186067,6,0,0,10,<=50K
